,StateName,f_voters_turnout,m_voters_turnout,year
978,Karnataka,65.70553979973074,70.54521136615541,2014
980,Karnataka,72.67892854782122,74.1598056332429,2014
981,Karnataka,65.93369548055628,70.123384814051,2009
982,Karnataka,70.60957936306656,72.87556600614417,2004
983,Karnataka,47.18749224534361,51.1632151054746,2009
984,Karnataka,67.77699639688642,73.06981742089337,2004
985,Karnataka,69.01022715846557,74.2393095513609,2004
986,Karnataka,68.32183858138976,72.17806867175732,2014
987,Karnataka,71.14300586434722,74.59950504446363,2004
988,Karnataka,59.68128149048623,60.54145007948482,2014
989,Karnataka,54.33739663878507,56.7708549815038,2014
990,Karnataka,57.129162267756826,61.49656359916996,2004
991,Karnataka,56.23863304934235,59.52083032092277,2014
992,Karnataka,51.31911492785123,57.92993703360874,2009
993,Karnataka,54.780438495590644,60.14829983055803,2004
994,Karnataka,44.36270146141567,50.02250915137686,2009
995,Karnataka,66.73499558807595,70.77471091089224,2014
996,Karnataka,64.98509649809336,67.89948439195159,2009
997,Karnataka,67.94692258448032,70.34185711000063,2009
999,Karnataka,66.70362310783551,69.67609055677453,2009
1003,Karnataka,59.643837865158346,63.18415843825472,2009
1004,Karnataka,62.70800325958867,68.04398884781297,2004
1007,Karnataka,68.81939533787389,72.53556997856465,2004
1008,Karnataka,67.47731235956594,75.3694271832944,1999
1009,Karnataka,52.57418681029762,60.286777610435514,2009
1010,Karnataka,68.5137316917676,72.68673536135955,2004
1011,Karnataka,68.68448116094874,72.11398328431412,2004
1012,Karnataka,66.30965306598748,71.42558016098585,2004
1013,Karnataka,52.5286098255729,55.81669269153434,2004
1014,Karnataka,69.68394743207288,73.94022859721606,2004
1015,Karnataka,64.92779786145667,71.3714700306321,2004
1016,Karnataka,65.73451763809328,69.19157397626297,2009
1017,Karnataka,64.29030032860953,69.16783576571535,2004
1019,Karnataka,68.40550172604266,67.74800265286302,1999
1020,Karnataka,43.01416214270981,45.941012342635936,2009
1021,Karnataka,71.04925587559148,73.91509637556716,2014
1022,Karnataka,61.78186779291688,67.57889129349093,2004
1025,Karnataka,55.090214078042386,61.678119081397284,2004
1027,Karnataka,66.10493893102588,72.84901995408794,1999
1028,Karnataka,66.99800050214319,71.05745141278427,2009
1029,Karnataka,71.37234504721023,74.92893825868272,1999
1032,Karnataka,62.50263607769586,69.20249425664589,2004
1033,Karnataka,73.28629720606881,77.96027453981957,1999
1035,Karnataka,69.2542270049335,73.7162299461265,2014
1036,Karnataka,66.04861688121986,66.79130133916978,2014
1037,Karnataka,64.86375300893428,69.91146600601418,2009
1038,Karnataka,66.92707268950808,73.48841560946471,1999
1039,Karnataka,56.5956797470595,61.011037030471016,2009
1040,Karnataka,69.32801727999026,67.37390051048871,2004
1042,Karnataka,43.11220343644903,46.19287491994974,2009
1044,Kerala,68.0256111934331,73.1168867795299,2004
1049,Kerala,76.38228307108167,72.62368713603661,1999
1050,Kerala,79.76727242009228,78.32230810128506,1999
1057,Kerala,75.31009025073124,75.89872233678437,2004
1060,Kerala,78.42414607513658,76.81855564428658,1999
1061,Kerala,68.60862115058185,70.21689264546124,2009
1062,Kerala,75.98932044430904,69.93106015921423,2004
1063,Kerala,72.59902089277463,73.66906665857397,1999
1064,Kerala,70.73760800033419,76.38934023665924,2009
1065,Kerala,67.98798092892294,67.10836836848351,2009
1067,Kerala,71.75933852510191,75.99563355314748,2004
1068,Kerala,71.80052677644237,70.55176689398635,1999
1069,Kerala,69.73641373744304,74.39387284289168,1999
1070,Kerala,66.23796349990212,70.13170378380585,2004
1071,Kerala,66.61965789747323,67.48622177954847,1999
1072,Kerala,79.24816831075273,79.81315669335274,2014
1077,Kerala,71.33780068263084,75.74703624371726,2014
1080,Kerala,66.44346888244141,70.51045020002019,2014
1081,Kerala,64.91155536508096,67.38291833441775,2009
1082,Kerala,68.38420527576234,68.51418944735836,2014
1084,Kerala,83.8209921845829,77.86830325321472,2014
1085,Kerala,68.78054339820342,74.37671294972557,2014
1088,Kerala,78.54687336510743,77.96240094005822,2014
1090,Kerala,81.53477256791442,80.02330186305507,2014
1091,Kerala,76.86172185474128,70.54655412066762,2014
1093,Kerala,64.0185056477242,61.985091380271506,1999
1094,Kerala,79.25917283799498,74.65981481442432,2009
1095,Kerala,76.4646535044488,78.55497757847533,2004
1096,Kerala,71.23064695156478,70.9790542262387,1999
1098,Kerala,71.94087528483513,75.23207252702873,2009
1099,Kerala,79.7320909685927,73.43256752016836,2009
1100,Kerala,65.38587705676048,71.69285638813557,2004
1101,Kerala,73.87551738374083,76.42838016736292,2009
1102,Kerala,69.35237194602611,74.11118815515765,2004
1104,Kerala,56.78797989291672,66.44710548452541,2004
1106,Kerala,78.76974841786219,78.921185171741,2009
1107,Kerala,71.41773363145445,76.14700035300893,2009
1108,Kerala,72.6145012485608,71.54495002621522,2014
1109,Kerala,73.1610337972167,74.42389646564956,2004
1111,Kerala,58.703569656698086,66.13211745368676,2004
1113,Kerala,72.51378037749883,73.8514561938252,2014
1114,Kerala,82.68582918198554,77.41391993545477,2009
1115,Kerala,72.84855815286295,69.4863149378058,2014
1116,Kerala,66.96896905766798,73.81635873457671,2004
1117,Kerala,72.32627984871483,74.41934689985081,2009
1118,Kerala,62.98970227038269,68.66568980367799,1999
1119,Kerala,80.76447309845103,80.2479797053122,2009
1121,Kerala,67.96215118143911,73.40066234890273,2014
1122,Kerala,70.89406330850306,73.2419776246797,1999
1124,Kerala,63.226597500589484,68.19704791933752,2009
1125,Kerala,74.8627204840994,75.63410207604798,2014
1126,Kerala,77.67633097460693,80.08433518063892,2004
1128,Kerala,69.06270686107881,68.5178678784188,1999
1129,Kerala,72.81635846792285,70.72845978418066,2014
1130,Kerala,72.01256371787785,75.08044236541113,1999
1131,Kerala,79.28880516369321,77.1838190932817,2014
1132,Kerala,66.65986502232147,72.16789964618849,2004
1134,Kerala,71.44376701498133,79.78488128130644,2004
1135,Kerala,76.16159299886472,77.33429575821866,1999
1138,Kerala,70.33047646234839,69.84433889825318,2009
1140,Kerala,71.22666965706236,76.02078063816765,2004
1141,Kerala,61.01173716883205,60.21984535388098,1999
1142,Kerala,66.38814319245527,74.19147917486973,2004
1143,Kerala,63.45040425135957,67.70349722640134,2009
1144,Kerala,71.3653430631275,70.21960445552739,2014
1145,Kerala,72.46407636146068,77.68083183605977,2004
1147,Kerala,63.37871413374525,67.92354013824689,2004
1148,Kerala,76.80399959117138,75.09098396855953,2009
1149,Kerala,70.9695287639714,68.57492130436111,1999
1150,Kerala,64.1380625091167,67.44107237586996,2014
1151,Kerala,69.69059760277948,75.77278951080868,2009
1152,Kerala,74.12854030501089,76.77349954248072,2009
1153,Kerala,73.21150639492919,76.02195069920039,2009
1154,Kerala,64.05204803408719,71.67053646368535,1999
1156,Kerala,75.97425372476982,76.51372582143762,2014
1157,Kerala,68.60256108071344,67.48840124921173,1999
1158,Kerala,61.87073827414798,64.51236646969055,1999
1160,Kerala,69.38022244389224,72.94155920320277,2004
1161,Kerala,76.34170006183658,77.36863434221168,2014
1162,Kerala,67.6996289724149,71.19508706931121,1999
1164,Madhya Pradesh,63.27112336034686,77.47697764626663,2014
1165,Madhya Pradesh,43.88756334297177,52.25248181609833,2009
1166,Madhya Pradesh,50.537222302985455,64.860188901304,2004
1168,Madhya Pradesh,40.24018782714935,61.54526116401957,2009
1170,Madhya Pradesh,45.570569201561746,60.92941700550675,1999
1172,Madhya Pradesh,41.605130497787776,57.385001169137986,2004
1174,Madhya Pradesh,66.0067505260768,76.35684210651907,2014
1175,Madhya Pradesh,52.73706507721195,67.74567930322969,2014
1176,Madhya Pradesh,46.75698880093593,72.77963210776647,1999
1178,Madhya Pradesh,42.298214969068034,56.88669014341941,2014
1180,Madhya Pradesh,37.20421690760109,59.11873295985202,1999
1181,Madhya Pradesh,51.493874140809694,55.686055001216836,2014
1182,Madhya Pradesh,26.57545217219466,48.36800624453714,2004
1183,Madhya Pradesh,47.70109097422617,63.30749208898523,2009
1184,Madhya Pradesh,46.115042405952444,63.29968351347617,2014
1185,Madhya Pradesh,35.71014055846554,56.852969866336245,2004
1186,Madhya Pradesh,53.938527668808945,72.70012837834588,1999
1188,Madhya Pradesh,31.755946885650175,48.70122172981856,2004
1189,Madhya Pradesh,55.49386380985314,64.56229810018228,2009
1190,Madhya Pradesh,60.769582652606566,66.11663747322643,2014
1191,Madhya Pradesh,40.98875030227692,57.707395524055805,1999
1194,Madhya Pradesh,60.55747658462208,72.19963863449864,2014
1195,Madhya Pradesh,50.2658693522584,58.438761860709334,2009
1196,Madhya Pradesh,54.86514960944208,64.63490666373272,2009
1198,Madhya Pradesh,38.55354235399057,60.42268083201042,1999
1199,Madhya Pradesh,42.47412515164824,63.61232068739533,1999
1200,Madhya Pradesh,38.39544901740148,53.742660689817654,2004
1201,Madhya Pradesh,44.88416939879719,57.00542244362642,2014
1204,Madhya Pradesh,60.25260776857794,64.73076813504714,2014
1205,Madhya Pradesh,37.53890544035922,62.17981067731033,1999
1206,Madhya Pradesh,50.027755460833404,62.26360239018711,1999
1210,Madhya Pradesh,29.844507870637855,55.2972420295051,2004
1211,Madhya Pradesh,48.0489004273906,63.407513613821564,1999
1212,Madhya Pradesh,50.365872872780194,68.66716935959464,2009
1213,Madhya Pradesh,42.24637911376096,61.99259209331138,1999
1214,Madhya Pradesh,34.31199990439819,50.765652760726844,1999
1215,Madhya Pradesh,57.47074015872937,66.52876617009836,2014
1217,Madhya Pradesh,37.30977642333006,60.98421805704849,2004
1219,Madhya Pradesh,42.62030281500736,54.7232055899949,2004
1221,Madhya Pradesh,54.323175490114906,66.28501210986627,1999
1222,Madhya Pradesh,51.532310423326955,69.39063166863264,1999
1223,Madhya Pradesh,42.09452647808812,56.83554813305053,2004
1224,Madhya Pradesh,27.009372662143132,47.6440597975286,2009
1225,Madhya Pradesh,50.036135067322405,63.28991232836375,1999
1226,Madhya Pradesh,53.781479819753045,59.78375167476706,2014
1227,Madhya Pradesh,55.80357989986256,67.21339949486598,1999
1228,Madhya Pradesh,42.900196398003864,63.67458363796121,1999
1229,Madhya Pradesh,59.50073170891766,70.98979474830868,2014
1230,Madhya Pradesh,55.63323543935338,66.09969208621585,2004
1231,Madhya Pradesh,44.71830330727064,65.48641034009229,1999
1233,Madhya Pradesh,46.52491571396802,55.15939201309122,2009
1234,Madhya Pradesh,44.47281656003392,56.56776395212012,2004
1236,Madhya Pradesh,33.75564895815263,57.005584420120925,1999
1237,Madhya Pradesh,35.571643903637195,53.1061842032327,2009
1238,Madhya Pradesh,53.53440416222248,66.99495935235316,1999
1239,Madhya Pradesh,32.778398595178906,59.850754578710486,2004
1240,Madhya Pradesh,58.36222635600535,65.424433464808,2014
1242,Madhya Pradesh,46.217156288437046,61.2106148110242,2004
1243,Madhya Pradesh,50.353172880182306,65.83565396420158,2014
1244,Madhya Pradesh,46.38354898769856,58.070564888269494,2014
1246,Madhya Pradesh,34.87334099030117,50.42822685436966,2009
1247,Madhya Pradesh,32.24002665849961,51.30743151085304,2004
1250,Madhya Pradesh,54.48382425611737,62.235745424783836,2014
1251,Madhya Pradesh,60.37650160063779,68.37230929514632,2014
1252,Madhya Pradesh,67.03037857676547,69.33375472546707,2014
1253,Madhya Pradesh,42.99131610627483,65.28124973814823,1999
1254,Madhya Pradesh,25.843395291811433,51.221369174857955,1999
1255,Madhya Pradesh,52.812148812360626,67.32329339342641,1999
1256,Madhya Pradesh,45.421344265082595,61.26055072706001,1999
1257,Madhya Pradesh,32.899222574593885,47.80076436185253,2009
1258,Madhya Pradesh,33.37179274107976,53.27150284683366,2009
1259,Madhya Pradesh,52.14786316408547,60.56408829233394,2009
1260,Madhya Pradesh,68.2725973040789,75.09874311934178,2009
1261,Madhya Pradesh,45.98980650999388,59.91405601071541,2009
1262,Madhya Pradesh,64.07167834891833,69.23370108598242,2014
1263,Madhya Pradesh,59.025533185352494,68.47361352678276,1999
1265,Madhya Pradesh,52.68019441844236,68.36186993157132,1999
1268,Madhya Pradesh,50.61199249797731,67.48569900398536,1999
1269,Madhya Pradesh,38.052461870738966,59.810658629920844,2004
1270,Madhya Pradesh,37.24456924515022,57.12941190991958,2009
1272,Madhya Pradesh,44.16415059920255,57.13722284452465,2004
1275,Madhya Pradesh,43.70658934392022,55.19783668665583,2009
1276,Madhya Pradesh,20.137129686247647,45.435396130721095,2004
1279,Madhya Pradesh,44.05531223538087,56.69233634225805,2009
1282,Madhya Pradesh,39.62536688444225,57.235827169114295,2004
1283,Madhya Pradesh,76.86056156574837,80.97713184092005,2014
1285,Madhya Pradesh,41.317645210080734,57.384795486090034,2014
1287,Madhya Pradesh,37.11523320631122,54.22525001522273,2004
1289,Madhya Pradesh,43.104270318300166,64.625457825838,2004
1290,Madhya Pradesh,54.83393351487328,72.27785026015059,2014
